treatment_health_id,outlet_id,outlet_name,period_start,period_end,year,month,month_id,market_regime,regime_label,event_flag,market_note,period_regime_impact_note,managerial_interpretation,profitability_pressure_flag,treatment_category,treatment_variant,session_duration_min,treatment_key,recommended_sell_price_eur,market_price_median_eur,commercial_market_price_median_eur,bookings_count,sold_hours,revenue_eur,utilization_percent,yield_eur_per_sold_hour,rebooking_rate_percent,addon_attach_rate_percent,cancellation_rate_percent,no_show_rate_percent,complaint_rate_percent,treatment_health_score_0_100,treatment_health_band,treatment_health_primary_driver,treatment_health_risk_flag,treatment_health_action_hint,conflict_pattern_code,recommended_resolution_path,opportunity_type,opportunity_priority,treatment_rank_within_outlet_period,commercial_opportunity_note,status
THS_00543,MLT_OUTLET_001,Valletta,2021-07-01,2021-07-31,2021,7,2021-07,recovery_constrained,Recovery Constrained,constrained_recovery,"Demand recovery is underway but still limited by travel, confidence, and operational frictions.",Recovery phase: protect team while rebuilding yield and repeat demand.,Do not confuse activity recovery with full business health; margin and team strain still matter.,yes,deep_tissue,standard,60,deep_tissue|standard|60,78.0,80.0,80.0,41,41.0,3039.74,59.42,74.14,31.03,14.43,19.22,5.53,3.3,73.71,healthy,commercial_performance,risk_normal,maintain and monitor,HIGH_BOOKING_HIGH_CANCELLATION,review confirmation deposits and booking discipline,Maintain and scale,medium,2.0,Demand may recover faster than profitability; protect margin discipline and value architecture.,scaffold_generated
THS_00544,MLT_OUTLET_001,Valletta,2021-07-01,2021-07-31,2021,7,2021-07,recovery_constrained,Recovery Constrained,constrained_recovery,"Demand recovery is underway but still limited by travel, confidence, and operational frictions.",Recovery phase: protect team while rebuilding yield and repeat demand.,Do not confuse activity recovery with full business health; margin and team strain still matter.,yes,facial,basic,60,facial|basic|60,94.0,100.0,100.0,34,34.0,3213.68,54.84,94.52,35.77,18.26,14.82,7.2,3.2,77.7,healthy,commercial_performance,risk_normal,maintain and monitor,HIGH_BOOKING_HIGH_CANCELLATION,review confirmation deposits and booking discipline,Maintain and scale,medium,1.0,Demand may recover faster than profitability; protect margin discipline and value architecture.,scaffold_generated
THS_00545,MLT_OUTLET_001,Valletta,2021-07-01,2021-07-31,2021,7,2021-07,recovery_constrained,Recovery Constrained,constrained_recovery,"Demand recovery is underway but still limited by travel, confidence, and operational frictions.",Recovery phase: protect team while rebuilding yield and repeat demand.,Do not confuse activity recovery with full business health; margin and team strain still matter.,yes,hot_stone,standard,75,hot_stone|standard|75,95.0,90.0,90.0,15,18.75,1350.0,40.11,72.0,36.47,12.2,19.66,6.16,2.6,66.87,watchlist,commercial_performance,risk_normal,maintain and monitor,HIGH_BOOKING_HIGH_CANCELLATION,review confirmation deposits and booking discipline,Monitor and optimize,medium,8.0,Demand may recover faster than profitability; protect margin discipline and value architecture.,scaffold_generated
THS_00546,MLT_OUTLET_001,Valletta,2021-07-01,2021-07-31,2021,7,2021-07,recovery_constrained,Recovery Constrained,constrained_recovery,"Demand recovery is underway but still limited by travel, confidence, and operational frictions.",Recovery phase: protect team while rebuilding yield and repeat demand.,Do not confuse activity recovery with full business health; margin and team strain still matter.,yes,massage,standard,60,massage|standard|60,58.0,85.0,85.0,37,37.0,1924.37,56.92,52.01,35.33,12.27,16.83,7.05,1.22,63.03,watchlist,commercial_performance,risk_normal,maintain and monitor,HIGH_BOOKING_HIGH_CANCELLATION,review confirmation deposits and booking discipline,Monitor and optimize,medium,9.0,Demand may recover faster than profitability; protect margin discipline and value architecture.,scaffold_generated
THS_00547,MLT_OUTLET_001,Valletta,2021-07-01,2021-07-31,2021,7,2021-07,recovery_constrained,Recovery Constrained,constrained_recovery,"Demand recovery is underway but still limited by travel, confidence, and operational frictions.",Recovery phase: protect team while rebuilding yield and repeat demand.,Do not confuse activity recovery with full business health; margin and team strain still matter.,yes,reflexology,standard,45,reflexology|standard|45,34.0,75.0,75.0,37,27.75,1136.64,49.78,40.96,33.41,10.51,13.48,4.81,2.43,55.89,watchlist,commercial_performance,risk_normal,maintain and monitor,HIGH_BOOKING_HIGH_CANCELLATION,review confirmation deposits and booking discipline,Monitor and optimize,medium,10.0,Demand may recover faster than profitability; protect margin discipline and value architecture.,scaffold_generated
THS_00548,MLT_OUTLET_001,Valletta,2021-07-01,2021-07-31,2021,7,2021-07,recovery_constrained,Recovery Constrained,constrained_recovery,"Demand recovery is underway but still limited by travel, confidence, and operational frictions.",Recovery phase: protect team while rebuilding yield and repeat demand.,Do not confuse activity recovery with full business health; margin and team strain still matter.,yes,scrub,standard,45,scrub|standard|45,52.0,50.0,50.0,37,27.75,1765.64,49.78,63.63,35.08,10.62,18.71,4.58,2.61,69.83,watchlist,commercial_performance,risk_normal,maintain and monitor,HIGH_BOOKING_HIGH_CANCELLATION,review confirmation deposits and booking discipline,Monitor and optimize,medium,4.0,Demand may recover faster than profitability; protect margin discipline and value architecture.,scaffold_generated
THS_00549,MLT_OUTLET_001,Valletta,2021-07-01,2021-07-31,2021,7,2021-07,recovery_constrained,Recovery Constrained,constrained_recovery,"Demand recovery is underway but still limited by travel, confidence, and operational frictions.",Recovery phase: protect team while rebuilding yield and repeat demand.,Do not confuse activity recovery with full business health; margin and team strain still matter.,yes,swedish,standard,60,swedish|standard|60,64.0,69.5,69.5,37,37.0,2249.6,56.92,60.8,28.68,10.98,16.46,7.84,1.52,68.92,watchlist,commercial_performance,risk_normal,maintain and monitor,HIGH_BOOKING_HIGH_CANCELLATION,review confirmation deposits and booking discipline,Monitor and optimize,medium,5.0,Demand may recover faster than profitability; protect margin discipline and value architecture.,scaffold_generated
THS_00550,MLT_OUTLET_001,Valletta,2021-07-01,2021-07-31,2021,7,2021-07,recovery_constrained,Recovery Constrained,constrained_recovery,"Demand recovery is underway but still limited by travel, confidence, and operational frictions.",Recovery phase: protect team while rebuilding yield and repeat demand.,Do not confuse activity recovery with full business health; margin and team strain still matter.,yes,wrap,standard,60,wrap|standard|60,82.0,72.0,72.0,28,28.0,2146.48,50.0,76.66,39.79,12.97,12.36,7.78,1.48,72.02,healthy,commercial_performance,risk_normal,maintain and monitor,HIGH_BOOKING_HIGH_CANCELLATION,review confirmation deposits and booking discipline,Yield uplift opportunity,medium,3.0,Demand may recover faster than profitability; protect margin discipline and value architecture.,scaffold_generated
THS_00551,MLT_OUTLET_001,Valletta,2021-08-01,2021-08-31,2021,8,2021-08,recovery_constrained,Recovery Constrained,constrained_recovery,"Demand recovery is underway but still limited by travel, confidence, and operational frictions.",Recovery phase: protect team while rebuilding yield and repeat demand.,Do not confuse activity recovery with full business health; margin and team strain still matter.,yes,aromatherapy,standard,60,aromatherapy|standard|60,64.0,76.0,76.0,40,40.0,2260.0,58.82,56.5,33.01,19.9,16.15,4.98,3.66,67.75,watchlist,commercial_performance,risk_normal,maintain and monitor,HIGH_BOOKING_HIGH_CANCELLATION,review confirmation deposits and booking discipline,Monitor and optimize,medium,7.0,Demand may recover faster than profitability; protect margin discipline and value architecture.,scaffold_generated
THS_00552,MLT_OUTLET_001,Valletta,2021-08-01,2021-08-31,2021,8,2021-08,recovery_constrained,Recovery Constrained,constrained_recovery,"Demand recovery is underway but still limited by travel, confidence, and operational frictions.",Recovery phase: protect team while rebuilding yield and repeat demand.,Do not confuse activity recovery with full business health; margin and team strain still matter.,yes,body_treatment,standard,60,body_treatment|standard|60,69.0,77.5,77.5,38,38.0,2406.16,57.58,63.32,28.06,16.7,16.44,4.31,2.15,69.23,watchlist,commercial_performance,risk_normal,maintain and monitor,HIGH_BOOKING_HIGH_CANCELLATION,review confirmation deposits and booking discipline,Monitor and optimize,medium,6.0,Demand may recover faster than profitability; protect margin discipline and value architecture.,scaffold_generated
THS_00553,MLT_OUTLET_001,Valletta,2021-08-01,2021-08-31,2021,8,2021-08,recovery_constrained,Recovery Constrained,constrained_recovery,"Demand recovery is underway but still limited by travel, confidence, and operational frictions.",Recovery phase: protect team while rebuilding yield and repeat demand.,Do not confuse activity recovery with full business health; margin and team strain still matter.,yes,deep_tissue,standard,60,deep_tissue|standard|60,78.0,80.0,80.0,42,42.0,3073.56,60.0,73.18,30.48,10.98,12.19,5.34,2.68,73.56,healthy,commercial_performance,risk_normal,maintain and monitor,HIGH_BOOKING_HIGH_CANCELLATION,review confirmation deposits and booking discipline,Yield uplift opportunity,medium,2.0,Demand may recover faster than profitability; protect margin discipline and value architecture.,scaffold_generated
THS_00554,MLT_OUTLET_001,Valletta,2021-08-01,2021-08-31,2021,8,2021-08,recovery_constrained,Recovery Constrained,constrained_recovery,"Demand recovery is underway but still limited by travel, confidence, and operational frictions.",Recovery phase: protect team while rebuilding yield and repeat demand.,Do not confuse activity recovery with full business health; margin and team strain still matter.,yes,facial,basic,60,facial|basic|60,94.0,100.0,100.0,35,35.0,3245.2,55.56,92.72,29.36,11.79,15.15,4.95,2.9,76.42,healthy,commercial_performance,risk_normal,maintain and monitor,HIGH_BOOKING_HIGH_CANCELLATION,review confirmation deposits and booking discipline,Maintain and scale,medium,1.0,Demand may recover faster than profitability; protect margin discipline and value architecture.,scaffold_generated
THS_00555,MLT_OUTLET_001,Valletta,2021-08-01,2021-08-31,2021,8,2021-08,recovery_constrained,Recovery Constrained,constrained_recovery,"Demand recovery is underway but still limited by travel, confidence, and operational frictions.",Recovery phase: protect team while rebuilding yield and repeat demand.,Do not confuse activity recovery with full business health; margin and team strain still matter.,yes,hot_stone,standard,75,hot_stone|standard|75,95.0,90.0,90.0,15,18.75,1355.85,40.11,72.31,31.93,13.5,19.38,4.29,3.78,66.49,watchlist,commercial_performance,risk_normal,maintain and monitor,HIGH_BOOKING_HIGH_CANCELLATION,review confirmation deposits and booking discipline,Monitor and optimize,medium,8.0,Demand may recover faster than profitability; protect margin discipline and value architecture.,scaffold_generated
THS_00556,MLT_OUTLET_001,Valletta,2021-08-01,2021-08-31,2021,8,2021-08,recovery_constrained,Recovery Constrained,constrained_recovery,"Demand recovery is underway but still limited by travel, confidence, and operational frictions.",Recovery phase: protect team while rebuilding yield and repeat demand.,Do not confuse activity recovery with full business health; margin and team strain still matter.,yes,massage,standard,60,massage|standard|60,58.0,85.0,85.0,38,38.0,2093.04,57.58,55.08,33.59,14.1,18.64,4.9,1.51,63.76,watchlist,commercial_performance,risk_normal,maintain and monitor,HIGH_BOOKING_HIGH_CANCELLATION,review confirmation deposits and booking discipline,Monitor and optimize,medium,9.0,Demand may recover faster than profitability; protect margin discipline and value architecture.,scaffold_generated
THS_00557,MLT_OUTLET_001,Valletta,2021-08-01,2021-08-31,2021,8,2021-08,recovery_constrained,Recovery Constrained,constrained_recovery,"Demand recovery is underway but still limited by travel, confidence, and operational frictions.",Recovery phase: protect team while rebuilding yield and repeat demand.,Do not confuse activity recovery with full business health; margin and team strain still matter.,yes,reflexology,standard,45,reflexology|standard|45,34.0,75.0,75.0,38,28.5,1181.42,50.44,41.45,36.1,18.33,17.85,5.68,3.43,56.62,watchlist,commercial_performance,risk_normal,maintain and monitor,HIGH_BOOKING_HIGH_CANCELLATION,review confirmation deposits and booking discipline,Monitor and optimize,medium,10.0,Demand may recover faster than profitability; protect margin discipline and value architecture.,scaffold_generated
THS_00558,MLT_OUTLET_001,Valletta,2021-08-01,2021-08-31,2021,8,2021-08,recovery_constrained,Recovery Constrained,constrained_recovery,"Demand recovery is underway but still limited by travel, confidence, and operational frictions.",Recovery phase: protect team while rebuilding yield and repeat demand.,Do not confuse activity recovery with full business health; margin and team strain still matter.,yes,scrub,standard,45,scrub|standard|45,52.0,50.0,50.0,38,28.5,1853.26,50.44,65.03,35.68,14.03,13.12,5.66,3.79,70.59,healthy,commercial_performance,risk_normal,maintain and monitor,HIGH_BOOKING_HIGH_CANCELLATION,review confirmation deposits and booking discipline,Maintain and scale,medium,4.0,Demand may recover faster than profitability; protect margin discipline and value architecture.,scaffold_generated
