management_signal_id,outlet_id,outlet_name,market_context,period_type,period_start,period_end,year,month,month_id,market_regime,regime_label,event_flag,market_note,period_regime_impact_note,managerial_interpretation,profitability_pressure_flag,overall_management_signal_score_0_100,overall_management_signal_band,primary_management_priority,secondary_management_priority,total_revenue_eur,utilization_percent,yield_eur_per_sold_hour,revpath_eur_per_available_hour,avg_treatment_health_score,avg_therapist_consistency_score,high_priority_conflict_count,burnout_risk_case_count,leakage_risk_case_count,manager_action_1,manager_action_2,manager_action_3,outlet_rank_within_period,managerial_focus_area,management_status_note,storyline_note,review_escalation_flag,executive_watchlist_flag,score_confidence_level,status
MSL_00092,MLT_OUTLET_001,Valletta,Malta,monthly,2024-08-01,2024-08-31,2024,8,2024-08,stable_recovery,Stable Recovery,normalized_growth,Market recovery becomes more stable with healthier demand patterns.,"Recovery stabilizing: improve yield, tighten standards, and grow more selectively.","Use stability to improve pricing architecture, team consistency, and guest lifetime value.",no,78.31,stable,commercial_growth,yield_optimization,34541.62,63.64200000000001,68.42999999999999,43.515,73.95599999999999,73.695,4,0,0,push pricing discipline and upsell,optimize treatment mix and conversion,review outlet scorecard and conflict patterns weekly,2.0,Revenue growth and pricing/yield opportunity,Outlet operating in relatively stable condition; optimize selectively.,Market backdrop is more supportive; focus on disciplined growth and consistency.,yes,no,low,scaffold_generated
MSL_00093,MLT_OUTLET_001,Valletta,Malta,monthly,2024-09-01,2024-09-30,2024,9,2024-09,stable_recovery,Stable Recovery,normalized_growth,Market recovery becomes more stable with healthier demand patterns.,"Recovery stabilizing: improve yield, tighten standards, and grow more selectively.","Use stability to improve pricing architecture, team consistency, and guest lifetime value.",no,77.45,stable,commercial_growth,yield_optimization,31886.31,61.636,68.909,42.427,73.49600000000001,73.405,4,0,0,push pricing discipline and upsell,optimize treatment mix and conversion,review outlet scorecard and conflict patterns weekly,3.0,Revenue growth and pricing/yield opportunity,Outlet operating in relatively stable condition; optimize selectively.,Market backdrop is more supportive; focus on disciplined growth and consistency.,yes,no,low,scaffold_generated
MSL_00094,MLT_OUTLET_001,Valletta,Malta,monthly,2024-10-01,2024-10-31,2024,10,2024-10,stable_recovery,Stable Recovery,normalized_growth,Market recovery becomes more stable with healthier demand patterns.,"Recovery stabilizing: improve yield, tighten standards, and grow more selectively.","Use stability to improve pricing architecture, team consistency, and guest lifetime value.",no,78.41,stable,commercial_growth,yield_optimization,30613.730000000003,60.63199999999999,69.03,41.806,73.37100000000001,72.82499999999999,4,0,0,push pricing discipline and upsell,optimize treatment mix and conversion,review outlet scorecard and conflict patterns weekly,1.0,Revenue growth and pricing/yield opportunity,Outlet operating in relatively stable condition; optimize selectively.,Market backdrop is more supportive; focus on disciplined growth and consistency.,yes,no,low,scaffold_generated
MSL_00095,MLT_OUTLET_001,Valletta,Malta,monthly,2024-11-01,2024-11-30,2024,11,2024-11,stable_recovery,Stable Recovery,normalized_growth,Market recovery becomes more stable with healthier demand patterns.,"Recovery stabilizing: improve yield, tighten standards, and grow more selectively.","Use stability to improve pricing architecture, team consistency, and guest lifetime value.",no,78.73,stable,commercial_growth,yield_optimization,29062.21,59.225,69.604,41.174,73.31800000000001,72.86,4,0,0,push pricing discipline and upsell,optimize treatment mix and conversion,review outlet scorecard and conflict patterns weekly,1.0,Revenue growth and pricing/yield opportunity,Outlet operating in relatively stable condition; optimize selectively.,Market backdrop is more supportive; focus on disciplined growth and consistency.,yes,no,low,scaffold_generated
MSL_00096,MLT_OUTLET_001,Valletta,Malta,monthly,2024-12-01,2024-12-31,2024,12,2024-12,stable_recovery,Stable Recovery,normalized_growth,Market recovery becomes more stable with healthier demand patterns.,"Recovery stabilizing: improve yield, tighten standards, and grow more selectively.","Use stability to improve pricing architecture, team consistency, and guest lifetime value.",no,78.43,stable,commercial_growth,yield_optimization,33211.58,62.492,69.2,43.21,73.582,72.66,4,0,0,push pricing discipline and upsell,optimize treatment mix and conversion,review outlet scorecard and conflict patterns weekly,2.0,Revenue growth and pricing/yield opportunity,Outlet operating in relatively stable condition; optimize selectively.,Market backdrop is more supportive; focus on disciplined growth and consistency.,yes,no,low,scaffold_generated
MSL_00097,MLT_OUTLET_001,Valletta,Malta,monthly,2025-01-01,2025-01-31,2025,1,2025-01,stable_mature_market,Stable Mature Market,mature_market,Market operates in a more mature and commercially disciplined environment.,"Strong market: push monetization, retention, and premium mix without sacrificing team sustainability.","Suitable environment for balanced growth, KPI discipline, and multi-outlet benchmarking.",no,78.43,stable,commercial_growth,yield_optimization,28669.59,59.136,68.929,40.732,73.19800000000001,72.92500000000001,4,0,0,push pricing discipline and upsell,optimize treatment mix and conversion,review outlet scorecard and conflict patterns weekly,1.0,Revenue growth and pricing/yield opportunity,Outlet operating in relatively stable condition; optimize selectively.,Market backdrop is more supportive; focus on disciplined growth and consistency.,yes,no,low,scaffold_generated
MSL_00098,MLT_OUTLET_001,Valletta,Malta,monthly,2025-02-01,2025-02-28,2025,2,2025-02,stable_mature_market,Stable Mature Market,mature_market,Market operates in a more mature and commercially disciplined environment.,"Strong market: push monetization, retention, and premium mix without sacrificing team sustainability.","Suitable environment for balanced growth, KPI discipline, and multi-outlet benchmarking.",no,78.61,stable,commercial_growth,yield_optimization,29148.95,59.571000000000005,68.691,40.884,72.877,72.28,4,0,0,push pricing discipline and upsell,optimize treatment mix and conversion,review outlet scorecard and conflict patterns weekly,2.0,Revenue growth and pricing/yield opportunity,Outlet operating in relatively stable condition; optimize selectively.,Market backdrop is more supportive; focus on disciplined growth and consistency.,yes,no,low,scaffold_generated
MSL_00099,MLT_OUTLET_001,Valletta,Malta,monthly,2025-03-01,2025-03-31,2025,3,2025-03,stable_mature_market,Stable Mature Market,mature_market,Market operates in a more mature and commercially disciplined environment.,"Strong market: push monetization, retention, and premium mix without sacrificing team sustainability.","Suitable environment for balanced growth, KPI discipline, and multi-outlet benchmarking.",no,78.29,stable,commercial_growth,yield_optimization,30360.67,60.589,68.80199999999999,41.59,73.437,72.565,4,0,0,push pricing discipline and upsell,optimize treatment mix and conversion,review outlet scorecard and conflict patterns weekly,1.0,Revenue growth and pricing/yield opportunity,Outlet operating in relatively stable condition; optimize selectively.,Market backdrop is more supportive; focus on disciplined growth and consistency.,yes,no,low,scaffold_generated
MSL_00100,MLT_OUTLET_001,Valletta,Malta,monthly,2025-04-01,2025-04-30,2025,4,2025-04,stable_mature_market,Stable Mature Market,mature_market,Market operates in a more mature and commercially disciplined environment.,"Strong market: push monetization, retention, and premium mix without sacrificing team sustainability.","Suitable environment for balanced growth, KPI discipline, and multi-outlet benchmarking.",no,77.91,stable,commercial_growth,yield_optimization,31338.12,61.012,69.551,42.378,73.579,74.145,4,0,0,push pricing discipline and upsell,optimize treatment mix and conversion,review outlet scorecard and conflict patterns weekly,3.0,Revenue growth and pricing/yield opportunity,Outlet operating in relatively stable condition; optimize selectively.,Market backdrop is more supportive; focus on disciplined growth and consistency.,yes,no,low,scaffold_generated
MSL_00101,MLT_OUTLET_001,Valletta,Malta,monthly,2025-05-01,2025-05-31,2025,5,2025-05,stable_mature_market,Stable Mature Market,mature_market,Market operates in a more mature and commercially disciplined environment.,"Strong market: push monetization, retention, and premium mix without sacrificing team sustainability.","Suitable environment for balanced growth, KPI discipline, and multi-outlet benchmarking.",no,78.94,stable,commercial_growth,yield_optimization,32274.52,61.636,69.619,42.907,73.627,71.925,4,0,0,push pricing discipline and upsell,optimize treatment mix and conversion,review outlet scorecard and conflict patterns weekly,3.0,Revenue growth and pricing/yield opportunity,Outlet operating in relatively stable condition; optimize selectively.,Market backdrop is more supportive; focus on disciplined growth and consistency.,yes,no,low,scaffold_generated
MSL_00102,MLT_OUTLET_001,Valletta,Malta,monthly,2025-06-01,2025-06-30,2025,6,2025-06,stable_mature_market,Stable Mature Market,mature_market,Market operates in a more mature and commercially disciplined environment.,"Strong market: push monetization, retention, and premium mix without sacrificing team sustainability.","Suitable environment for balanced growth, KPI discipline, and multi-outlet benchmarking.",no,79.14,stable,commercial_growth,yield_optimization,33182.53,62.55,69.10900000000001,43.156,73.634,73.225,4,0,0,push pricing discipline and upsell,optimize treatment mix and conversion,review outlet scorecard and conflict patterns weekly,2.0,Revenue growth and pricing/yield opportunity,Outlet operating in relatively stable condition; optimize selectively.,Market backdrop is more supportive; focus on disciplined growth and consistency.,yes,no,low,scaffold_generated
MSL_00103,MLT_OUTLET_001,Valletta,Malta,monthly,2025-07-01,2025-07-31,2025,7,2025-07,stable_mature_market,Stable Mature Market,mature_market,Market operates in a more mature and commercially disciplined environment.,"Strong market: push monetization, retention, and premium mix without sacrificing team sustainability.","Suitable environment for balanced growth, KPI discipline, and multi-outlet benchmarking.",no,78.84,stable,commercial_growth,yield_optimization,34768.07,63.64200000000001,68.946,43.83,73.934,74.09,4,0,0,push pricing discipline and upsell,optimize treatment mix and conversion,review outlet scorecard and conflict patterns weekly,2.0,Revenue growth and pricing/yield opportunity,Outlet operating in relatively stable condition; optimize selectively.,Market backdrop is more supportive; focus on disciplined growth and consistency.,yes,no,low,scaffold_generated
MSL_00104,MLT_OUTLET_001,Valletta,Malta,monthly,2025-08-01,2025-08-31,2025,8,2025-08,stable_mature_market,Stable Mature Market,mature_market,Market operates in a more mature and commercially disciplined environment.,"Strong market: push monetization, retention, and premium mix without sacrificing team sustainability.","Suitable environment for balanced growth, KPI discipline, and multi-outlet benchmarking.",no,78.08,stable,commercial_growth,yield_optimization,35911.53,64.363,68.739,44.232,74.036,73.99000000000001,4,0,0,push pricing discipline and upsell,optimize treatment mix and conversion,review outlet scorecard and conflict patterns weekly,3.0,Revenue growth and pricing/yield opportunity,Outlet operating in relatively stable condition; optimize selectively.,Market backdrop is more supportive; focus on disciplined growth and consistency.,yes,no,low,scaffold_generated
MSL_00105,MLT_OUTLET_001,Valletta,Malta,monthly,2025-09-01,2025-09-30,2025,9,2025-09,stable_mature_market,Stable Mature Market,mature_market,Market operates in a more mature and commercially disciplined environment.,"Strong market: push monetization, retention, and premium mix without sacrificing team sustainability.","Suitable environment for balanced growth, KPI discipline, and multi-outlet benchmarking.",no,79.18,stable,commercial_growth,yield_optimization,33482.63,62.41,70.13300000000001,43.714,73.782,72.37,4,0,0,push pricing discipline and upsell,optimize treatment mix and conversion,review outlet scorecard and conflict patterns weekly,2.0,Revenue growth and pricing/yield opportunity,Outlet operating in relatively stable condition; optimize selectively.,Market backdrop is more supportive; focus on disciplined growth and consistency.,yes,no,low,scaffold_generated
